windows,win_rate,rw_spd_pct,score,mean_pct,uniform_rw_spd_pct,mean_excess,min_excess,selection_metric,active_terms,a_ma,a_dd,a_mvrv,a_flow,bias,m_max
2007,72.54608868958645,55.39476040808281,63.97042454883463,44.960169044007124,44.1534515035299,5.819107321051282,-15.813178007135974,58.753128866796786,3,0.0,0.0,1.0,0.3,0.2,3.0
2007,72.0976581963129,58.32075760036792,65.20920789834041,45.33220756896155,44.1534515035299,6.191145846005705,-21.32468003176314,58.71493288263723,5,1.0,0.5,1.0,0.15,0.2,5.0
2007,71.74887892376681,51.32640553826735,61.53764223101708,45.65154808628708,44.1534515035299,6.510486363331227,-17.75231159760967,58.700213505026944,3,0.0,0.5,1.0,0.3,0.0,5.0
2007,73.89138016940707,46.25766289796216,60.07452153368462,43.495408002813605,44.1534515035299,4.354346279857766,-11.448248585433017,58.69339408611034,3,1.0,0.0,0.5,0.3,0.0,3.0
2007,72.49626307922273,57.90801280375669,65.20213794148971,44.87665532437924,44.1534515035299,5.735593601423396,-16.216203123125197,58.686459201800986,3,1.0,0.0,1.0,0.0,0.2,5.0
2007,71.79870453413054,57.71457246480626,64.7566384994684,45.57045835153497,44.1534515035299,6.429396628579116,-19.307258240902442,58.68458144283275,4,0.0,0.5,1.0,0.15,0.2,5.0
2007,72.94469357249626,48.29907695269003,60.621885262593146,44.4010700957942,44.1534515035299,5.260008372838358,-19.501871728176553,58.67288183414523,3,0.0,1.0,0.5,0.3,0.0,5.0
2007,72.69556552067763,55.989420298192876,64.34249290943525,44.636732763646876,44.1534515035299,5.495671040691022,-17.910218027172114,58.666149142162254,4,1.0,0.0,1.0,0.3,0.2,3.0
2007,74.14050822122572,48.47381279632255,61.30716050877413,43.186912911152746,44.1534515035299,4.0458511881969095,-15.845030651815001,58.66371056618923,4,1.0,0.5,0.5,0.15,0.0,3.0
2007,72.79521674140508,48.8512658971804,60.82324131929274,44.50999542027976,44.1534515035299,5.368933697323913,-21.607818238888672,58.65260608084242,4,1.0,1.0,0.5,0.3,0.0,5.0
2007,73.9412057797708,52.00961213600907,62.97540895788993,43.329191800554234,44.1534515035299,4.188130077598389,-10.444184843772938,58.63519879016252,3,0.0,0.0,0.5,0.15,0.2,5.0
2007,73.9412057797708,52.00961213599965,62.97540895788522,43.32010981746537,44.1534515035299,4.179048094509531,-10.444184843772938,58.63065779861809,3,0.0,0.0,0.5,0.15,0.2,3.0
2007,72.99451918285999,51.06228697757119,62.02840308021559,44.241079874461576,44.1534515035299,5.100018151505733,-12.121734641123599,58.61779952866078,3,0.0,0.0,0.5,0.3,0.2,5.0
2007,73.14399601395117,53.3752183383635,63.25960717615733,44.07493553467714,44.1534515035299,4.933873811721297,-20.965256898164306,58.60946577431415,4,1.0,1.0,1.0,0.3,0.0,3.0
