windows,win_rate,rw_spd_pct,score,mean_pct,uniform_rw_spd_pct,mean_excess,min_excess,selection_metric,active_terms,a_ma,a_dd,bias,a_mvrv,m_max
2007,69.75585450921774,58.32709132404371,64.04147291663072,44.50173966593093,44.1534515035299,5.36067794297508,-27.333226969516982,57.128797087574334,3,1.0,2.0,0.0,1.0,5.0
2007,70.802192326856,58.32706681746491,64.56462957216046,43.43618293865082,44.1534515035299,4.295121215694988,-23.97021930828721,57.11918763275341,3,1.0,2.0,0.0,1.0,3.0
2007,72.6457399103139,46.92931038549954,59.78752514790672,41.43914484083049,44.1534515035299,2.2980831178746426,-16.483643459448107,57.04244237557219,2,1.0,1.0,0.0,0.0,5.0
2007,72.59591429995017,46.92931038549954,59.76261234272485,41.39009540154957,44.1534515035299,2.2490336785937317,-16.492658282192778,56.99300485074987,2,1.0,1.0,0.0,0.0,3.0
2007,70.0548081714001,56.278907131989136,63.16685765169461,43.9196565946969,44.1534515035299,4.778594871741061,-22.632297870757625,56.9872323830485,4,1.0,1.0,0.2,0.5,5.0
2007,70.15445939212755,55.72196825222891,62.93821382217823,43.75923546757036,44.1534515035299,4.618173744614517,-19.888597155654207,56.956847429848956,3,0.0,1.0,0.2,0.5,5.0
2007,70.15445939212755,53.30787882822291,61.73116911017523,43.714216744567125,44.1534515035299,4.573155021611281,-15.16731852790426,56.93433806834734,2,0.0,0.5,0.0,1.0,3.0
2007,69.45690084703537,57.67434613138403,63.5656234892097,44.35474122748223,44.1534515035299,5.213679504526378,-25.172538800976195,56.905821037258804,2,0.0,2.0,0.0,1.0,5.0
2007,70.30393622321873,54.727676223518266,62.5158062233685,43.406467903305575,44.1534515035299,4.265406180349729,-19.025317839499706,56.855202063262155,2,0.0,1.0,0.0,1.0,3.0
2007,70.4035874439462,56.27890664774738,63.341247045846785,43.16134455698526,44.1534515035299,4.020282834029423,-21.380392152331105,56.78246600046573,4,1.0,1.0,0.2,0.5,3.0
2007,70.15445939212755,53.89014933716263,62.022304364645095,43.38231316414924,44.1534515035299,4.241251441193401,-17.450840773719687,56.768386278138394,3,1.0,0.5,0.0,1.0,3.0
2007,70.55306427503737,53.08635562627614,61.81970995065676,42.90185497952828,44.1534515035299,3.7607932565724322,-21.954540501847195,56.727459627282826,2,0.0,2.0,0.0,0.5,3.0
2007,70.55306427503737,53.67371514480716,62.11338970992227,42.86393354424297,44.1534515035299,3.7228718212871277,-23.796212688084353,56.70849890964017,3,1.0,2.0,0.0,0.5,3.0
2007,73.24364723467862,45.28845982664828,59.26605353066345,40.05960498620366,44.1534515035299,0.9185432632478171,-7.211374792717191,56.65162611044114,1,0.0,0.5,0.0,0.0,3.0
2007,73.24364723467862,45.28845982664828,59.26605353066345,40.05960498620366,44.1534515035299,0.9185432632478171,-7.211374792717191,56.65162611044114,1,0.0,0.5,0.0,0.0,5.0
2007,70.15445939212755,55.7219677782128,62.938213585170175,43.11291097021493,44.1534515035299,3.971849247259082,-19.602188790191608,56.63368518117124,3,0.0,1.0,0.2,0.5,3.0
2007,71.99800697558545,46.467582956413445,59.232794965999446,40.90120006056082,44.1534515035299,1.7601383376049717,-13.552890254293303,56.44960351807313,1,0.0,1.0,0.0,0.0,3.0
2007,71.99800697558545,46.467582956413445,59.232794965999446,40.90120006056082,44.1534515035299,1.7601383376049717,-13.552890254293303,56.44960351807313,1,0.0,1.0,0.0,0.0,5.0
2007,69.25759840558047,53.67372589865525,61.46566215211786,43.5819206149595,44.1534515035299,4.4408588920036625,-26.468755570391878,56.419759510269984,3,1.0,2.0,0.0,0.5,5.0
2007,69.05829596412556,53.08636645213181,61.07233120812869,43.552976190198684,44.1534515035299,4.411914467242831,-24.365480216037923,56.30563607716212,2,0.0,2.0,0.0,0.5,5.0
