window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-05-20 → 2017-05-20,48825.319499160396,226984.52458407832,129691.88826313142,140393.36644011148,45.39005925931626,51.39675320020991,6.006693940893648
2016-05-21 → 2017-05-21,48825.319499160396,226984.52458407832,129207.8801140744,139722.0141445223,45.11838755488407,51.019926027418485,5.901538472534412
2016-05-22 → 2017-05-22,48101.35532716232,226984.52458407832,128724.04348786769,139049.93176431843,45.07002447218121,50.842444716827295,5.772420244646085
2016-05-23 → 2017-05-23,44300.94160883688,225121.25506433824,128224.90801525774,138312.42364460288,46.41290837440892,51.991659697516,5.5787513231070776
2016-05-24 → 2017-05-24,41407.743586205004,224379.02574822176,127722.9585303448,137573.76906047098,47.174187076915004,52.55798852035875,5.383801443443744
2016-05-25 → 2017-05-25,41407.743586205004,221951.18176363033,127227.69030579564,136923.2553229763,47.53423751421686,52.9044493120295,5.370211797812637
2016-05-26 → 2017-05-26,41407.743586205004,220054.09166218038,126741.13198540594,136279.73683978934,47.76665703958865,53.10603562589302,5.33937858630437
2016-05-27 → 2017-05-27,41407.743586205004,211945.18065971642,126273.54290320154,135755.74578873912,49.76373561918519,55.32392407296746,5.560188453782267
2016-05-28 → 2017-05-28,41407.743586205004,189760.1087175169,125817.2163646463,135092.8566480205,56.897962296541415,63.15040072255774,6.252438426016326
2016-05-29 → 2017-05-29,41407.743586205004,189760.1087175169,125422.1712561914,134607.3481085368,56.63167391744801,62.82313358458258,6.191459667134566
2016-05-30 → 2017-05-30,41407.743586205004,189760.1087175169,125030.32841338968,134231.52315968383,56.36754409218039,62.56980095417908,6.202256861998691
2016-05-31 → 2017-05-31,41407.743586205004,189760.1087175169,124637.00917185123,133756.9278462159,56.10241906960975,62.24989010338283,6.14747103377308
2016-06-01 → 2017-06-01,41407.743586205004,189760.1087175169,124236.25706389236,133285.78753765626,55.83228376869687,61.932308170568604,6.100024401871735
2016-06-02 → 2017-06-02,40331.94978424217,189760.1087175169,123838.23733121523,132821.8338107809,55.88390310307025,61.895886750394155,6.011983647323902
2016-06-03 → 2017-06-03,39222.577888792635,189760.1087175169,123438.2784440616,132362.27709625004,55.943325290147286,61.8714141880194,5.928088897872115
