window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-03-22 → 2019-03-22,10208.325616879292,31396.444360089477,18546.924845993388,20485.726064785464,39.35507125561221,48.50548825246509,9.150416996852883
2018-03-23 → 2019-03-23,10208.325616879292,31396.444360089477,18584.176871274878,20502.01458020683,39.530886889519905,48.58236395633845,9.051477066818542
2018-03-24 → 2019-03-24,10208.325616879292,31396.444360089477,18621.839295287617,20518.964251658028,39.70863945202529,48.6623600695216,8.953720617496309
2018-03-25 → 2019-03-25,10208.325616879292,31396.444360089477,18660.01936091801,20536.12900821725,39.88883508946303,48.74337130401226,8.854536214549228
2018-03-26 → 2019-03-26,10208.325616879292,31396.444360089477,18697.388988920233,20553.46745291441,40.06520576425074,48.825202281586506,8.759996517335765
2018-03-27 → 2019-03-27,10208.325616879292,31396.444360089477,18731.799384016296,20570.943115890717,40.227609965931414,48.907680878143864,8.68007091221245
2018-03-28 → 2019-03-28,10208.325616879292,31396.444360089477,18765.05696476656,20588.598377717528,40.38457331484092,48.9910071141386,8.606433799297676
2018-03-29 → 2019-03-29,10208.325616879292,31396.444360089477,18797.430051143692,20606.73038962028,40.5373621809478,49.07658343227473,8.539221251326929
2018-03-30 → 2019-03-30,10208.325616879292,31396.444360089477,18825.766261745037,20623.970037745563,40.67109850244367,49.1579481269615,8.48684962451783
2018-03-31 → 2019-03-31,10208.325616879292,31396.444360089477,18852.50781977411,20640.844608234136,40.797308659905816,49.237589791675035,8.440281131769218
2018-04-01 → 2019-04-01,10208.325616879292,31396.444360089477,18879.058965852688,20657.700807335103,40.92262014414076,49.317144750306596,8.394524606165838
2018-04-02 → 2019-04-02,10208.325616879292,31396.444360089477,18894.623393420894,20674.156955269937,40.996078424023175,49.39481161697973,8.398733192956556
2018-04-03 → 2019-04-03,10208.325616879292,31396.444360089477,18910.85893084349,20690.71801879654,41.072704091546385,49.47297364602683,8.400269554480445
2018-04-04 → 2019-04-04,10208.325616879292,31396.444360089477,18929.67231423389,20707.55296435025,41.161496228396324,49.55242829586026,8.390932067463936
2018-04-05 → 2019-04-05,10208.325616879292,31396.444360089477,18943.661099218723,20723.244295502955,41.22751806428639,49.62648551322287,8.398967448936475
2018-04-06 → 2019-04-06,10208.325616879292,31396.444360089477,18957.63606741106,20738.16574773253,41.29347469008081,49.696909189861735,8.403434499780928
2018-04-07 → 2019-04-07,10208.325616879292,31396.444360089477,18968.95752613704,20751.845963973356,41.3469077431196,49.76147469662815,8.414566953508547
2018-04-08 → 2019-04-08,10208.325616879292,31396.444360089477,18980.995489284043,20764.90007204874,41.403722429184455,49.82308520690324,8.419362777718781
2018-04-09 → 2019-04-09,10208.325616879292,31396.444360089477,18994.606947957254,20777.029316812448,41.46796342593445,49.88033070807637,8.412367282141922
2018-04-10 → 2019-04-10,10208.325616879292,31396.444360089477,19005.488310627738,20787.63573757701,41.519319390106446,49.93038904923023,8.411069659123783
2018-04-11 → 2019-04-11,10208.325616879292,31396.444360089477,19019.503485890174,20797.21160724926,41.58546577824168,49.97558357446537,8.390117796223691
2018-04-12 → 2019-04-12,10208.325616879292,31396.444360089477,19033.91514015078,20805.81925860941,41.653483399037874,50.01620847120334,8.362725072165468
2018-04-13 → 2019-04-13,10208.325616879292,31396.444360089477,19053.18823572579,20814.53237592674,41.74444520555119,50.05733112783432,8.31288592228313
2018-04-14 → 2019-04-14,10208.325616879292,31396.444360089477,19071.669388303722,20822.225540207735,41.83166933715964,50.09363998740902,8.261970650249381
2018-04-15 → 2019-04-15,10208.325616879292,31396.444360089477,19091.72372899705,20829.04187989048,41.92631832858912,50.125810562651466,8.199492234062348
2018-04-16 → 2019-04-16,10208.325616879292,31396.444360089477,19111.45487306592,20835.247087422817,42.019441952767366,50.15509682259527,8.135654869827903
2018-04-17 → 2019-04-17,10208.325616879292,31396.444360089477,19129.779422765165,20840.254704382227,42.10592697732915,50.178730902713944,8.072803925384797
2018-04-18 → 2019-04-18,10208.325616879292,31396.444360089477,19146.901995524146,20844.35249307099,42.186739120051676,50.198070933503956,8.01133181345228
2018-04-19 → 2019-04-19,10208.325616879292,31396.444360089477,19165.079919105745,20848.063316112955,42.27253212414943,50.21558463109523,7.943052506945804
2018-04-20 → 2019-04-20,10208.325616879292,31396.444360089477,19183.469944697084,20851.248975382336,42.35932617044593,50.23061975199477,7.871293581548841
2018-04-21 → 2019-04-21,10208.325616879292,31396.444360089477,19204.1537388526,20854.395230537782,42.45694594691686,50.24546890020646,7.7885229532896005
2018-04-22 → 2019-04-22,10208.325616879292,31396.444360089477,19224.077423123308,20857.048156948404,42.55097828887309,50.25798972115698,7.707011432283892
2018-04-23 → 2019-04-23,10208.325616879292,31396.444360089477,19242.307788192662,20859.1673981993,42.637018797189555,50.267991747653916,7.630972950464361
2018-04-24 → 2019-04-24,10208.325616879292,31396.444360089477,19262.013738159603,20860.969733956637,42.730023514624676,50.27649809868573,7.546474584061052
