window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-05-30 → 2017-05-30,41407.743586205004,189760.1087175169,125030.32841338968,125030.32841338968,56.36754409218039,56.36754409218039,0.0
2016-05-31 → 2017-05-31,41407.743586205004,189760.1087175169,124637.00917185123,124637.00917185121,56.10241906960975,56.102419069609745,-7.105427357601002e-15
2016-06-01 → 2017-06-01,41407.743586205004,189760.1087175169,124236.25706389236,124236.25706389238,55.83228376869687,55.832283768696875,7.105427357601002e-15
2016-06-02 → 2017-06-02,40331.94978424217,189760.1087175169,123838.23733121523,123838.23733121522,55.88390310307025,55.883903103070246,-7.105427357601002e-15
2016-06-03 → 2017-06-03,39222.577888792635,189760.1087175169,123438.2784440616,123438.27844406161,55.943325290147286,55.943325290147286,0.0
2016-06-04 → 2017-06-04,39222.577888792635,189760.1087175169,123067.29377412598,123067.29377412598,55.696885304122986,55.696885304122986,0.0
2016-06-05 → 2017-06-05,37239.52465292951,189760.1087175169,122693.2616833651,122693.2616833651,56.02767492304434,56.02767492304434,0.0
2016-06-06 → 2017-06-06,34826.92456587288,189760.1087175169,122313.35868003289,122313.35868003289,56.46720203499521,56.46720203499521,0.0
2016-06-07 → 2017-06-07,34826.92456587288,189760.1087175169,121947.93372086949,121947.9337208695,56.23134232478249,56.23134232478251,2.1316282072803006e-14
2016-06-08 → 2017-06-08,34826.92456587288,189760.1087175169,121573.10196858001,121573.10196858001,55.989411098530404,55.989411098530404,0.0
2016-06-09 → 2017-06-09,34826.92456587288,189760.1087175169,121201.93903666805,121201.93903666805,55.749847873941484,55.749847873941484,0.0
2016-06-10 → 2017-06-10,34289.697457821,189760.1087175169,120822.1849758407,120822.1849758407,55.658492710536976,55.658492710536976,0.0
2016-06-11 → 2017-06-11,33622.32213224221,189760.1087175169,120442.82299637339,120442.82299637338,55.60505420429674,55.60505420429674,0.0
2016-06-12 → 2017-06-12,33622.32213224221,189760.1087175169,120094.0547632026,120094.05476320258,55.381682116861455,55.381682116861455,0.0
2016-06-13 → 2017-06-13,33622.32213224221,189760.1087175169,119787.42363785229,119787.42363785229,55.18529715966671,55.18529715966671,0.0
2016-06-14 → 2017-06-14,33622.32213224221,189760.1087175169,119511.30044151639,119511.3004415164,55.00845130936058,55.00845130936058,0.0
2016-06-15 → 2017-06-15,33622.32213224221,189760.1087175169,119225.77942873082,119225.77942873084,54.82558653394016,54.82558653394018,2.1316282072803006e-14
2016-06-16 → 2017-06-16,33622.32213224221,189760.1087175169,118942.9851048362,118942.98510483619,54.644468093568165,54.64446809356816,-7.105427357601002e-15
2016-06-17 → 2017-06-17,33622.32213224221,189760.1087175169,118689.95209071519,118689.95209071517,54.4824105803583,54.4824105803583,0.0
2016-06-18 → 2017-06-18,33622.32213224221,189760.1087175169,118434.59217623038,118434.59217623036,54.31886278064273,54.31886278064273,0.0
2016-06-19 → 2017-06-19,33622.32213224221,189760.1087175169,118179.7820484338,118179.7820484338,54.15566709728557,54.15566709728557,0.0
2016-06-20 → 2017-06-20,33622.32213224221,189760.1087175169,117923.4134767814,117923.4134767814,53.99147329304436,53.99147329304436,0.0
2016-06-21 → 2017-06-21,33622.32213224221,189760.1087175169,117648.7702991354,117648.77029913539,53.81557533544393,53.81557533544393,0.0
2016-06-22 → 2017-06-22,33622.32213224221,189760.1087175169,117342.42919396165,117342.42919396165,53.61937612455885,53.61937612455885,0.0
2016-06-23 → 2017-06-23,33622.32213224221,189760.1087175169,116984.82662088469,116984.82662088466,53.390345996171796,53.390345996171774,-2.1316282072803006e-14
2016-06-24 → 2017-06-24,33622.32213224221,189760.1087175169,116656.17014862015,116656.17014862015,53.17985468625109,53.17985468625109,0.0
2016-06-25 → 2017-06-25,33622.32213224221,189760.1087175169,116354.15582228912,116354.15582228913,52.98642660395528,52.98642660395528,0.0
2016-06-26 → 2017-06-26,33622.32213224221,189760.1087175169,116058.27776399466,116058.27776399467,52.79692855561906,52.79692855561907,7.105427357601002e-15
2016-06-27 → 2017-06-27,33622.32213224221,189760.1087175169,115732.86647589519,115732.86647589519,52.58851565620747,52.58851565620747,0.0
2016-06-28 → 2017-06-28,33622.32213224221,189760.1087175169,115420.58033608914,115420.58033608916,52.38850888870055,52.38850888870057,2.1316282072803006e-14
2016-06-29 → 2017-06-29,33622.32213224221,189760.1087175169,115105.97910836241,115105.97910836239,52.18701940008472,52.18701940008471,-1.4210854715202004e-14
2016-06-30 → 2017-06-30,33622.32213224221,189760.1087175169,114789.51817875457,114789.51817875457,51.98433884688309,51.98433884688309,0.0
2016-07-01 → 2017-07-01,33622.32213224221,189760.1087175169,114497.5722591171,114497.57225911709,51.797359175899956,51.797359175899956,0.0
2016-07-02 → 2017-07-02,33622.32213224221,189760.1087175169,114202.76769535121,114202.76769535121,51.608548657822794,51.608548657822794,0.0
2016-07-03 → 2017-07-03,33622.32213224221,189760.1087175169,113921.03487967857,113921.03487967857,51.42811007096043,51.42811007096043,0.0
2016-07-04 → 2017-07-04,33622.32213224221,189760.1087175169,113613.74889378024,113613.74889378026,51.23130570180761,51.231305701807614,7.105427357601002e-15
2016-07-05 → 2017-07-05,33622.32213224221,189760.1087175169,113316.61532349097,113316.61532349096,51.041003548313846,51.041003548313846,0.0
2016-07-06 → 2017-07-06,33622.32213224221,189760.1087175169,113012.65607479951,113012.65607479951,50.84632982112773,50.84632982112773,0.0
