window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-05-15 → 2019-05-15,11748.881065347285,31396.444360089477,19606.615346219056,20035.029970978725,39.993429022185914,42.17392651356855,2.1804974913826385
2018-05-16 → 2019-05-16,11748.881065347285,31396.444360089477,19609.179823850696,20054.124747902973,40.006481417504205,42.271113002487304,2.2646315849831
2018-05-17 → 2019-05-17,11748.881065347285,31396.444360089477,19613.66141394943,20072.949937933146,40.02929132034815,42.36692737777531,2.3376360574271615
2018-05-18 → 2019-05-18,11748.881065347285,31396.444360089477,19617.26386828382,20091.379730967154,40.047626694971186,42.46072930505521,2.4131026100840245
2018-05-19 → 2019-05-19,11748.881065347285,31396.444360089477,19617.317741542916,20109.867813627767,40.047900893141666,42.55482790844569,2.506927015304022
2018-05-20 → 2019-05-20,11748.881065347285,31396.444360089477,19618.350822525957,20128.286677735625,40.05315895475238,42.64857421088304,2.5954152561306643
2018-05-21 → 2019-05-21,11906.71357595092,31396.444360089477,19620.472323883245,20147.048263571225,39.57858029629665,42.28039257641561,2.7018122801189577
2018-05-22 → 2019-05-22,11908.140809060415,31396.444360089477,19623.572496361012,20165.582284322507,39.590063173524356,42.37126876457168,2.781205591047325
2018-05-23 → 2019-05-23,11908.140809060415,31396.444360089477,19624.047988335777,20183.573810190057,39.59250305739378,42.46358837474421,2.8710853173504347
2018-05-24 → 2019-05-24,11908.140809060415,31396.444360089477,19621.927360077123,20201.04081551722,39.58162151373811,42.55321652160382,2.9715950078657087
2018-05-25 → 2019-05-25,11908.140809060415,31396.444360089477,19619.753224121163,20218.452723016504,39.57046540694684,42.64256194591791,3.072096538971074
2018-05-26 → 2019-05-26,11452.753156563938,31396.444360089477,19614.248910132526,20235.502832442875,40.92269415064872,44.03773396935854,3.1150398187098247
2018-05-27 → 2019-05-27,11342.00058454483,31396.444360089477,19607.944406899845,20252.116390936695,41.217517248894744,44.42963318313165,3.2121159342369054
2018-05-28 → 2019-05-28,11342.00058454483,31396.444360089477,19602.047430599792,20268.61826700921,41.188112412909,44.51191856714532,3.3238061542363226
2018-05-29 → 2019-05-29,11342.00058454483,31396.444360089477,19595.19031282396,20284.660397650237,41.15391990249795,44.59191146458281,3.4379915620848607
2018-05-30 → 2019-05-30,11342.00058454483,31396.444360089477,19591.56531918852,20301.04037304381,41.13584413995868,44.67358899988072,3.537744859922043
2018-05-31 → 2019-05-31,11342.00058454483,31396.444360089477,19586.44911836916,20317.178752966323,41.110332583135545,44.75406183723857,3.6437292541030217
2018-06-01 → 2019-06-01,11342.00058454483,31396.444360089477,19581.853765870746,20333.329189546355,41.08741819792573,44.834594794227016,3.747176596301287
2018-06-02 → 2019-06-02,11342.00058454483,31396.444360089477,19576.765755138797,20349.4065045386,41.062047208887606,44.91476313582845,3.8527159269408457
2018-06-03 → 2019-06-03,11342.00058454483,31396.444360089477,19574.419935956583,20365.50843522748,41.050349955109496,44.99505422177975,3.944704266670257
2018-06-04 → 2019-06-04,11342.00058454483,31396.444360089477,19574.662079970527,20381.562027073323,41.05155738831809,45.075104269666994,4.023546881348906
2018-06-05 → 2019-06-05,11342.00058454483,31396.444360089477,19573.202523642572,20397.186539142072,41.04427941868557,45.15301474299462,4.108735324309052
2018-06-06 → 2019-06-06,11342.00058454483,31396.444360089477,19572.438270767554,20412.83624615518,41.040468528273585,45.231050849048046,4.19058232077446
2018-06-07 → 2019-06-07,11342.00058454483,31396.444360089477,19570.777395835135,20429.632239677874,41.03218669831607,45.314802827964435,4.282616129648368
2018-06-08 → 2019-06-08,11342.00058454483,31396.444360089477,19569.548068713866,20446.366236449012,41.026056749587354,45.39824566466651,4.372188915079157
2018-06-09 → 2019-06-09,11342.00058454483,31396.444360089477,19569.494244960566,20462.915264243697,41.0257883614241,45.4807661672539,4.454977805829799
2018-06-10 → 2019-06-10,11342.00058454483,31396.444360089477,19567.516809608333,20479.225089750616,41.01592802635639,45.562093905332624,4.5461658789762325
2018-06-11 → 2019-06-11,11342.00058454483,31396.444360089477,19561.494751621703,20493.96195218446,40.98589947979569,45.63557817943558,4.649678699639892
2018-06-12 → 2019-06-12,11342.00058454483,31396.444360089477,19555.14261401577,20508.77065779421,40.95422501563689,45.709420694219304,4.755195678582417
2018-06-13 → 2019-06-13,11342.00058454483,31396.444360089477,19546.46744965493,20522.86596902771,40.910966950452256,45.77970592073198,4.868738970279722
2018-06-14 → 2019-06-14,11342.00058454483,31396.444360089477,19534.555610177307,20536.336352995855,40.85156944428881,45.84687499367616,4.995305549387346
2018-06-15 → 2019-06-15,11298.688400687653,31396.444360089477,19524.214651614086,20550.32102275482,40.92758548537601,46.03316231302534,5.105576827649337
2018-06-16 → 2019-06-16,11087.068179535721,31396.444360089477,19511.813756406445,20563.685430589707,41.48204997521009,46.66129164581555,5.179241670605464
2018-06-17 → 2019-06-17,10705.982243800578,31396.444360089477,19499.000288746396,20577.202216488742,42.497929700774414,47.70903577313958,5.211106072365169
2018-06-18 → 2019-06-18,10705.982243800578,31396.444360089477,19486.844599230648,20590.415695816686,42.439179492840786,47.77289843243486,5.333718939594071
2018-06-19 → 2019-06-19,10705.982243800578,31396.444360089477,19475.51429833522,20603.982546429077,42.38441850764989,47.8384689863265,5.454050478676606
2018-06-20 → 2019-06-20,10474.802060111992,31396.444360089477,19463.551178291174,20617.48103268184,42.963879170178025,48.479363269587886,5.515484099409861
2018-06-21 → 2019-06-21,9917.204911992623,31396.444360089477,19450.18895166779,20630.908939403867,44.382316528064166,49.87934537114405,5.497028843079882
2018-06-22 → 2019-06-22,9358.655780810835,31396.444360089477,19435.102967663355,20644.153602569895,45.72349512567268,51.209756283670025,5.4862611579973475
2018-06-23 → 2019-06-23,9264.03907764088,31396.444360089477,19415.324918147864,20655.807093287774,45.8661664241127,51.470989575095004,5.604823150982305
2018-06-24 → 2019-06-24,9087.433635399864,31396.444360089477,19395.901614743274,20667.608791004626,46.20764276174255,51.90806216605948,5.700419404316932
2018-06-25 → 2019-06-25,8527.865434626821,31396.444360089477,19374.74972927386,20679.200721745143,47.43138753833867,53.13550669993145,5.704119161592779
2018-06-26 → 2019-06-26,7773.957759032041,31396.444360089477,19352.22894062029,20690.89836518826,49.013769706487885,54.680698202102086,5.666928495614201
2018-06-27 → 2019-06-27,7773.957759032041,31396.444360089477,19332.002740889344,20702.139478794204,48.92814705349402,54.728284697951516,5.800137644457493
2018-06-28 → 2019-06-28,7773.957759032041,31396.444360089477,19309.60654813912,20713.357842304373,48.83333826757551,54.77577488685341,5.942436619277899
2018-06-29 → 2019-06-29,7773.957759032041,31396.444360089477,19285.84517671631,20723.753149221666,48.73275033276535,54.81978086764981,6.087030534884462
2018-06-30 → 2019-06-30,7773.957759032041,31396.444360089477,19267.124020624233,20734.952719878318,48.653498912674635,54.86719150161817,6.2136925889435375
2018-07-01 → 2019-07-01,7773.957759032041,31396.444360089477,19250.11909250863,20746.391671839323,48.58151272255509,54.91561549759365,6.334102775038559
2018-07-02 → 2019-07-02,7773.957759032041,31396.444360089477,19232.547030004727,20757.73145483147,48.50712570817907,54.96361968607584,6.45649397789677
2018-07-03 → 2019-07-03,7773.957759032041,31396.444360089477,19214.06192614416,20769.572333132055,48.42887355728256,55.013745138576056,6.584871581293498
2018-07-04 → 2019-07-04,7773.957759032041,31396.444360089477,19196.461693400506,20781.06683150349,48.354367291109604,55.062404276648834,6.708036985539231
2018-07-05 → 2019-07-05,7773.957759032041,31396.444360089477,19179.776240180392,20792.630922999215,48.28373351956005,55.11135802013496,6.827624500574906
2018-07-06 → 2019-07-06,7773.957759032041,31396.444360089477,19162.34590882093,20804.146114834963,48.20994648920279,55.16010475891069,6.950158269707899
2018-07-07 → 2019-07-07,7773.957759032041,31396.444360089477,19144.78814099409,20815.6942328985,48.135619987834154,55.20899088279157,7.073370894957414
2018-07-08 → 2019-07-08,7773.957759032041,31396.444360089477,19126.41550551167,20827.431083318555,48.057843944216486,55.2586759587883,7.200832014571816
